record_id,date_reported,lob,region,control_id,control_type,control_failed,delayed_attestation_count,threshold_breach,approval_delay_hrs,manager_override_flag,prior_incident_flag,audit_flagged_comment,risk_rating,regulatory_breach
rec_06013,10-10-2024,Retail Banking,APAC,CTL-626,Detective,TRUE,1,TRUE,25.8,FALSE,TRUE,FALSE,Low,FALSE
rec_06014,20-03-2024,Treasury,APAC,CTL-668,Corrective,FALSE,0,FALSE,31.1,FALSE,FALSE,FALSE,Low,FALSE
rec_06015,29-11-2023,Compliance,NA,CTL-979,Corrective,FALSE,1,TRUE,32.6,TRUE,FALSE,FALSE,Low,FALSE
rec_06016,16-01-2023,Retail Banking,EMEA,CTL-857,Corrective,TRUE,0,FALSE,26.9,FALSE,TRUE,FALSE,Low,FALSE
rec_06017,21-06-2023,Global Markets,NA,CTL-850,Corrective,FALSE,3,FALSE,8.8,FALSE,FALSE,FALSE,High,FALSE
rec_06018,10-10-2023,Treasury,APAC,CTL-183,Corrective,TRUE,0,FALSE,21.8,TRUE,FALSE,FALSE,Medium,TRUE
rec_06019,21-08-2024,Compliance,NA,CTL-207,Detective,FALSE,0,TRUE,6.3,FALSE,TRUE,FALSE,Low,FALSE
rec_06020,03-05-2023,Global Markets,APAC,CTL-535,Preventive,TRUE,3,FALSE,27.9,FALSE,FALSE,FALSE,High,FALSE
rec_06021,10-02-2024,Treasury,NA,CTL-816,Detective,FALSE,1,TRUE,28.6,FALSE,FALSE,FALSE,Low,FALSE
rec_06022,06-09-2023,Risk Management,LATAM,CTL-179,Corrective,FALSE,2,TRUE,22.7,TRUE,FALSE,TRUE,High,TRUE
rec_06023,10-01-2023,Global Markets,NA,CTL-484,Detective,TRUE,0,FALSE,12.2,FALSE,FALSE,FALSE,Low,FALSE
rec_06024,13-02-2023,Retail Banking,EMEA,CTL-230,Preventive,TRUE,1,FALSE,15.8,FALSE,FALSE,FALSE,Medium,FALSE
rec_06025,18-08-2024,Compliance,APAC,CTL-875,Corrective,FALSE,2,FALSE,7.8,TRUE,FALSE,FALSE,Low,TRUE
rec_06026,08-12-2024,Treasury,LATAM,CTL-113,Detective,TRUE,2,FALSE,23.5,FALSE,TRUE,TRUE,Low,FALSE
rec_06027,01-05-2024,Global Markets,APAC,CTL-265,Detective,TRUE,3,FALSE,55.7,FALSE,TRUE,FALSE,Medium,FALSE
rec_06028,05-12-2024,Risk Management,APAC,CTL-632,Preventive,FALSE,1,TRUE,23,TRUE,FALSE,FALSE,Low,FALSE
rec_06029,02-09-2024,Compliance,EMEA,CTL-866,Corrective,FALSE,1,TRUE,19.8,FALSE,FALSE,FALSE,Low,FALSE
rec_06030,08-06-2023,Compliance,NA,CTL-224,Corrective,TRUE,0,FALSE,26.2,FALSE,FALSE,FALSE,Low,TRUE
rec_06031,16-01-2024,Global Markets,EMEA,CTL-270,Preventive,TRUE,1,FALSE,12.5,FALSE,FALSE,FALSE,Medium,TRUE
rec_06032,02-04-2023,Risk Management,NA,CTL-302,Preventive,FALSE,1,FALSE,12.8,FALSE,FALSE,FALSE,Medium,FALSE
rec_06033,12-09-2023,Treasury,LATAM,CTL-548,Preventive,TRUE,4,FALSE,17.8,TRUE,TRUE,FALSE,Medium,FALSE
rec_06034,11-06-2023,Global Markets,EMEA,CTL-990,Preventive,FALSE,1,FALSE,32.9,FALSE,FALSE,TRUE,Medium,FALSE
rec_06035,26-05-2024,Treasury,EMEA,CTL-216,Corrective,FALSE,1,FALSE,27.3,FALSE,FALSE,FALSE,High,FALSE
rec_06036,04-04-2023,Compliance,APAC,CTL-139,Corrective,FALSE,1,TRUE,22.4,FALSE,FALSE,FALSE,High,FALSE
rec_06037,03-12-2024,Treasury,EMEA,CTL-534,Detective,TRUE,2,FALSE,31.5,FALSE,TRUE,FALSE,Low,FALSE
rec_06038,25-09-2024,Risk Management,NA,CTL-607,Detective,TRUE,1,FALSE,41.1,FALSE,FALSE,FALSE,Medium,FALSE
rec_06039,13-12-2023,Retail Banking,EMEA,CTL-274,Detective,TRUE,0,FALSE,31.4,FALSE,FALSE,FALSE,Medium,FALSE
rec_06040,02-10-2024,Risk Management,EMEA,CTL-741,Corrective,FALSE,1,FALSE,13.8,FALSE,FALSE,FALSE,Low,FALSE
rec_06041,03-03-2023,Treasury,LATAM,CTL-922,Corrective,FALSE,1,FALSE,5.2,TRUE,FALSE,FALSE,Medium,FALSE
rec_06042,03-03-2023,Global Markets,NA,CTL-637,Corrective,TRUE,2,TRUE,6.6,FALSE,FALSE,FALSE,High,FALSE
rec_06043,31-12-2023,Compliance,APAC,CTL-598,Detective,FALSE,0,FALSE,32.7,FALSE,FALSE,FALSE,Low,FALSE
rec_06044,22-10-2024,Retail Banking,NA,CTL-243,Preventive,FALSE,5,TRUE,16.4,FALSE,FALSE,FALSE,Medium,FALSE
rec_06045,07-06-2023,Global Markets,LATAM,CTL-866,Preventive,TRUE,2,TRUE,32.2,FALSE,FALSE,FALSE,Low,TRUE
rec_06046,19-12-2024,Global Markets,NA,CTL-995,Preventive,TRUE,0,FALSE,19.5,FALSE,TRUE,FALSE,High,FALSE
rec_06047,03-07-2024,Risk Management,NA,CTL-660,Preventive,TRUE,1,FALSE,27.9,FALSE,TRUE,FALSE,Low,FALSE
rec_06048,20-04-2023,Treasury,EMEA,CTL-528,Preventive,FALSE,0,FALSE,31,FALSE,FALSE,FALSE,Medium,FALSE
rec_06049,09-05-2023,Risk Management,EMEA,CTL-508,Corrective,FALSE,2,TRUE,16.2,FALSE,TRUE,FALSE,Medium,FALSE
rec_06050,14-05-2024,Treasury,NA,CTL-109,Detective,FALSE,2,FALSE,32.2,FALSE,FALSE,FALSE,Low,FALSE
rec_06051,27-08-2023,Risk Management,NA,CTL-403,Preventive,TRUE,0,FALSE,17.4,FALSE,FALSE,FALSE,Medium,TRUE
rec_06052,21-11-2023,Global Markets,APAC,CTL-220,Preventive,TRUE,0,FALSE,17,FALSE,FALSE,TRUE,Low,TRUE
rec_06053,25-07-2024,Compliance,LATAM,CTL-545,Preventive,FALSE,0,FALSE,32.2,FALSE,FALSE,FALSE,Medium,FALSE
rec_06054,22-10-2024,Treasury,EMEA,CTL-401,Corrective,FALSE,3,FALSE,30.3,FALSE,FALSE,TRUE,Low,TRUE
rec_06055,22-12-2023,Retail Banking,EMEA,CTL-837,Preventive,FALSE,1,FALSE,28.6,FALSE,FALSE,FALSE,Low,FALSE
rec_06056,25-03-2024,Retail Banking,EMEA,CTL-792,Detective,FALSE,1,FALSE,13,TRUE,FALSE,FALSE,Low,FALSE
rec_06057,17-07-2023,Global Markets,EMEA,CTL-377,Corrective,FALSE,2,FALSE,20.2,FALSE,TRUE,FALSE,Medium,FALSE
rec_06058,22-01-2023,Risk Management,NA,CTL-635,Corrective,TRUE,2,FALSE,30.9,FALSE,TRUE,FALSE,Medium,TRUE
rec_06059,06-12-2024,Risk Management,NA,CTL-430,Corrective,FALSE,1,FALSE,46.8,FALSE,FALSE,FALSE,Medium,FALSE
rec_06060,22-01-2024,Global Markets,APAC,CTL-729,Preventive,FALSE,1,TRUE,42.1,FALSE,FALSE,FALSE,Low,FALSE
rec_06061,02-01-2024,Retail Banking,EMEA,CTL-480,Preventive,TRUE,0,FALSE,19.3,FALSE,FALSE,FALSE,Medium,FALSE
rec_06062,18-05-2023,Retail Banking,EMEA,CTL-677,Preventive,FALSE,1,FALSE,17.4,FALSE,FALSE,FALSE,Low,TRUE
rec_06063,14-09-2023,Risk Management,NA,CTL-765,Preventive,TRUE,0,FALSE,41.3,TRUE,TRUE,FALSE,Low,FALSE
rec_06064,10-02-2023,Treasury,APAC,CTL-269,Detective,FALSE,2,TRUE,30,FALSE,TRUE,TRUE,High,FALSE
rec_06065,11-05-2024,Compliance,NA,CTL-244,Corrective,FALSE,2,FALSE,19.3,TRUE,FALSE,FALSE,High,FALSE
rec_06066,24-12-2024,Treasury,EMEA,CTL-397,Preventive,FALSE,1,FALSE,25.3,TRUE,FALSE,FALSE,Low,FALSE
rec_06067,24-03-2024,Retail Banking,EMEA,CTL-635,Detective,FALSE,2,FALSE,11.5,FALSE,FALSE,FALSE,Low,FALSE
rec_06068,26-07-2024,Treasury,LATAM,CTL-801,Corrective,TRUE,1,FALSE,34.1,TRUE,FALSE,FALSE,Medium,FALSE
rec_06069,29-10-2023,Compliance,LATAM,CTL-309,Corrective,FALSE,0,FALSE,38,FALSE,TRUE,FALSE,Low,FALSE
rec_06070,09-07-2024,Treasury,LATAM,CTL-922,Corrective,TRUE,1,FALSE,39.4,FALSE,FALSE,FALSE,Low,TRUE
rec_06071,14-12-2024,Treasury,APAC,CTL-728,Preventive,FALSE,0,FALSE,35.3,FALSE,TRUE,FALSE,Low,FALSE
rec_06072,16-05-2024,Treasury,NA,CTL-831,Corrective,TRUE,0,FALSE,20.8,FALSE,FALSE,FALSE,High,FALSE
rec_06073,14-07-2023,Treasury,EMEA,CTL-480,Preventive,FALSE,1,TRUE,32.9,FALSE,TRUE,FALSE,Low,FALSE
rec_06074,03-08-2024,Global Markets,EMEA,CTL-631,Detective,TRUE,0,FALSE,38.6,FALSE,FALSE,TRUE,High,FALSE
rec_06075,11-07-2023,Retail Banking,APAC,CTL-719,Corrective,TRUE,1,FALSE,33.5,FALSE,FALSE,FALSE,High,TRUE
rec_06076,10-07-2024,Compliance,EMEA,CTL-357,Detective,TRUE,0,FALSE,32.5,FALSE,FALSE,TRUE,Medium,FALSE
rec_06077,23-12-2023,Retail Banking,EMEA,CTL-583,Preventive,FALSE,0,TRUE,25.9,FALSE,FALSE,FALSE,Medium,FALSE
rec_06078,28-11-2023,Global Markets,NA,CTL-573,Preventive,TRUE,3,TRUE,14.9,FALSE,TRUE,FALSE,Low,FALSE
rec_06079,24-04-2024,Global Markets,LATAM,CTL-315,Preventive,TRUE,1,FALSE,42.6,FALSE,FALSE,FALSE,Medium,FALSE
rec_06080,09-10-2023,Global Markets,LATAM,CTL-438,Corrective,TRUE,1,FALSE,23.6,TRUE,FALSE,FALSE,Medium,FALSE
rec_06081,05-09-2024,Global Markets,APAC,CTL-864,Corrective,TRUE,1,TRUE,36.1,FALSE,FALSE,FALSE,Medium,FALSE
rec_06082,21-07-2024,Treasury,LATAM,CTL-837,Detective,TRUE,1,TRUE,48.8,FALSE,FALSE,FALSE,Low,FALSE
rec_06083,14-06-2023,Retail Banking,LATAM,CTL-972,Preventive,FALSE,1,TRUE,33.1,FALSE,FALSE,TRUE,Medium,FALSE
rec_06084,12-03-2023,Risk Management,APAC,CTL-238,Detective,TRUE,0,FALSE,35.7,FALSE,FALSE,TRUE,Low,TRUE
rec_06085,27-06-2024,Compliance,APAC,CTL-268,Preventive,FALSE,3,FALSE,14.6,FALSE,FALSE,FALSE,Low,FALSE
rec_06086,08-06-2023,Global Markets,LATAM,CTL-636,Preventive,TRUE,0,TRUE,16.7,FALSE,FALSE,FALSE,Low,TRUE
rec_06087,05-04-2024,Retail Banking,NA,CTL-832,Detective,FALSE,1,FALSE,36.6,TRUE,FALSE,FALSE,Medium,FALSE
rec_06088,30-10-2023,Global Markets,APAC,CTL-949,Preventive,FALSE,2,TRUE,18.5,FALSE,TRUE,FALSE,Medium,FALSE
rec_06089,27-09-2023,Global Markets,EMEA,CTL-585,Detective,TRUE,1,TRUE,10.6,FALSE,FALSE,FALSE,Medium,TRUE
rec_06090,08-07-2024,Global Markets,APAC,CTL-110,Corrective,TRUE,1,FALSE,7.4,TRUE,FALSE,TRUE,Medium,TRUE
rec_06091,11-01-2024,Global Markets,EMEA,CTL-425,Detective,TRUE,1,FALSE,21.8,TRUE,FALSE,FALSE,Medium,FALSE
rec_06092,09-04-2024,Global Markets,APAC,CTL-526,Detective,TRUE,0,FALSE,21.7,FALSE,TRUE,FALSE,Low,FALSE
rec_06093,01-01-2023,Compliance,APAC,CTL-283,Preventive,FALSE,3,TRUE,34,FALSE,FALSE,FALSE,Medium,FALSE
rec_06094,15-10-2024,Retail Banking,LATAM,CTL-253,Detective,FALSE,1,FALSE,14.1,FALSE,TRUE,FALSE,Medium,FALSE
rec_06095,02-06-2024,Global Markets,LATAM,CTL-581,Corrective,FALSE,0,FALSE,37.8,FALSE,FALSE,FALSE,Low,TRUE
rec_06096,24-01-2024,Global Markets,LATAM,CTL-168,Corrective,TRUE,3,FALSE,11.9,FALSE,FALSE,FALSE,High,FALSE
rec_06097,09-07-2023,Global Markets,NA,CTL-105,Corrective,TRUE,1,FALSE,12.1,FALSE,FALSE,FALSE,Low,FALSE
rec_06098,20-01-2023,Global Markets,LATAM,CTL-419,Corrective,TRUE,1,FALSE,25.4,FALSE,FALSE,FALSE,Medium,FALSE
rec_06099,26-09-2024,Treasury,LATAM,CTL-818,Detective,FALSE,0,TRUE,24.5,FALSE,FALSE,FALSE,Medium,FALSE
rec_06100,08-01-2024,Treasury,APAC,CTL-292,Corrective,FALSE,1,FALSE,29.8,FALSE,TRUE,FALSE,Low,TRUE
rec_06101,27-09-2024,Risk Management,APAC,CTL-304,Detective,TRUE,2,FALSE,12.2,TRUE,FALSE,FALSE,Low,FALSE
rec_06102,02-09-2023,Global Markets,NA,CTL-810,Detective,FALSE,1,FALSE,27.5,FALSE,TRUE,FALSE,High,FALSE
rec_06103,25-11-2023,Risk Management,EMEA,CTL-196,Preventive,TRUE,0,TRUE,7.2,FALSE,TRUE,FALSE,High,FALSE
rec_06104,06-03-2023,Compliance,APAC,CTL-650,Detective,FALSE,0,FALSE,2,FALSE,FALSE,FALSE,Low,FALSE
rec_06105,05-11-2024,Risk Management,APAC,CTL-569,Detective,TRUE,0,FALSE,42.3,FALSE,FALSE,FALSE,Low,FALSE
rec_06106,05-07-2024,Retail Banking,EMEA,CTL-438,Preventive,FALSE,1,TRUE,34.5,FALSE,TRUE,FALSE,Low,TRUE
rec_06107,01-02-2024,Treasury,NA,CTL-196,Corrective,TRUE,2,FALSE,24,FALSE,FALSE,FALSE,Low,TRUE
rec_06108,14-07-2023,Treasury,APAC,CTL-162,Corrective,FALSE,2,FALSE,3.8,FALSE,TRUE,FALSE,Medium,FALSE
rec_06109,20-06-2024,Global Markets,LATAM,CTL-739,Detective,TRUE,2,FALSE,19.4,TRUE,FALSE,FALSE,Low,FALSE
rec_06110,30-11-2024,Global Markets,NA,CTL-579,Preventive,TRUE,2,TRUE,28.5,FALSE,FALSE,TRUE,Medium,FALSE
rec_06111,24-05-2024,Compliance,EMEA,CTL-708,Detective,TRUE,2,FALSE,19.4,FALSE,FALSE,FALSE,High,TRUE
rec_06112,18-07-2024,Compliance,EMEA,CTL-260,Detective,FALSE,0,TRUE,39.6,FALSE,FALSE,FALSE,Low,FALSE
rec_06113,07-06-2023,Retail Banking,LATAM,CTL-168,Corrective,FALSE,1,TRUE,30.3,FALSE,FALSE,FALSE,Medium,FALSE
rec_06114,19-09-2024,Global Markets,LATAM,CTL-458,Preventive,TRUE,3,TRUE,14.8,FALSE,FALSE,TRUE,Medium,FALSE
rec_06115,17-10-2023,Global Markets,LATAM,CTL-751,Detective,FALSE,0,TRUE,8,FALSE,FALSE,FALSE,Low,FALSE
rec_06116,27-11-2023,Compliance,NA,CTL-672,Corrective,FALSE,1,FALSE,32.7,FALSE,FALSE,FALSE,Low,FALSE
rec_06117,24-02-2024,Compliance,EMEA,CTL-331,Detective,TRUE,0,FALSE,32.4,TRUE,FALSE,FALSE,Low,TRUE
rec_06118,18-10-2024,Compliance,LATAM,CTL-453,Corrective,TRUE,1,FALSE,31.6,FALSE,TRUE,FALSE,High,FALSE
rec_06119,26-11-2023,Treasury,LATAM,CTL-743,Preventive,FALSE,1,FALSE,40.9,FALSE,FALSE,FALSE,Medium,FALSE
rec_06120,24-04-2023,Risk Management,EMEA,CTL-114,Detective,FALSE,0,FALSE,28.6,FALSE,TRUE,FALSE,High,FALSE
rec_06121,09-04-2023,Risk Management,APAC,CTL-297,Preventive,TRUE,2,FALSE,24.9,FALSE,TRUE,FALSE,Medium,FALSE
rec_06122,19-06-2024,Global Markets,NA,CTL-381,Corrective,TRUE,2,TRUE,31.6,FALSE,FALSE,FALSE,Medium,FALSE
rec_06123,05-11-2024,Treasury,APAC,CTL-391,Preventive,TRUE,0,FALSE,36.3,TRUE,FALSE,TRUE,Low,FALSE
rec_06124,10-03-2023,Compliance,LATAM,CTL-940,Preventive,FALSE,2,FALSE,30.9,FALSE,FALSE,FALSE,Low,FALSE
rec_06125,14-02-2023,Global Markets,NA,CTL-988,Preventive,TRUE,1,FALSE,24.3,FALSE,FALSE,FALSE,High,FALSE
rec_06126,13-05-2023,Treasury,APAC,CTL-536,Detective,FALSE,1,TRUE,33.7,FALSE,TRUE,FALSE,Low,FALSE
rec_06127,02-07-2023,Retail Banking,EMEA,CTL-698,Corrective,TRUE,1,TRUE,25,FALSE,TRUE,FALSE,Low,FALSE
rec_06128,02-02-2023,Treasury,LATAM,CTL-846,Preventive,TRUE,0,FALSE,19.1,TRUE,FALSE,FALSE,Medium,TRUE
rec_06129,26-07-2023,Global Markets,NA,CTL-413,Detective,TRUE,0,TRUE,25.2,FALSE,FALSE,FALSE,Low,FALSE
rec_06130,20-04-2023,Risk Management,NA,CTL-476,Corrective,FALSE,0,FALSE,20.8,FALSE,FALSE,FALSE,Low,FALSE
rec_06131,12-05-2024,Compliance,NA,CTL-739,Corrective,TRUE,1,TRUE,23.1,FALSE,FALSE,TRUE,Medium,TRUE
rec_06132,16-07-2023,Retail Banking,NA,CTL-885,Corrective,FALSE,2,FALSE,15.5,FALSE,TRUE,FALSE,Low,FALSE
rec_06133,12-04-2023,Treasury,LATAM,CTL-512,Preventive,TRUE,2,FALSE,34,TRUE,FALSE,FALSE,Low,FALSE
rec_06134,02-02-2023,Global Markets,LATAM,CTL-360,Preventive,FALSE,1,FALSE,26.1,FALSE,FALSE,FALSE,Medium,FALSE
rec_06135,07-08-2024,Global Markets,EMEA,CTL-674,Preventive,TRUE,1,TRUE,31.1,FALSE,FALSE,FALSE,High,FALSE
rec_06136,19-10-2024,Compliance,EMEA,CTL-654,Corrective,FALSE,0,TRUE,28.8,FALSE,FALSE,FALSE,Low,FALSE
rec_06137,02-02-2024,Global Markets,EMEA,CTL-756,Corrective,FALSE,0,TRUE,15,FALSE,FALSE,FALSE,Low,FALSE
rec_06138,04-11-2024,Global Markets,APAC,CTL-775,Preventive,TRUE,1,FALSE,37.2,FALSE,FALSE,TRUE,Low,FALSE
rec_06139,16-05-2024,Compliance,EMEA,CTL-307,Preventive,TRUE,4,TRUE,21.7,FALSE,FALSE,FALSE,High,FALSE
rec_06140,22-06-2024,Retail Banking,LATAM,CTL-179,Corrective,FALSE,2,FALSE,20.4,FALSE,FALSE,FALSE,Low,FALSE
rec_06141,30-09-2024,Risk Management,APAC,CTL-706,Corrective,TRUE,0,TRUE,26.1,FALSE,FALSE,FALSE,High,FALSE
rec_06142,19-12-2024,Risk Management,LATAM,CTL-256,Detective,FALSE,0,FALSE,26.3,FALSE,FALSE,FALSE,Medium,FALSE
rec_06143,27-08-2024,Treasury,APAC,CTL-205,Detective,TRUE,1,FALSE,50,FALSE,FALSE,FALSE,Low,TRUE
rec_06144,20-09-2023,Retail Banking,EMEA,CTL-848,Preventive,FALSE,1,TRUE,30,TRUE,FALSE,FALSE,Medium,TRUE
rec_06145,20-02-2023,Treasury,EMEA,CTL-321,Corrective,FALSE,0,TRUE,19.1,TRUE,FALSE,FALSE,Low,FALSE
rec_06146,11-01-2024,Risk Management,EMEA,CTL-386,Corrective,TRUE,1,FALSE,43,FALSE,FALSE,FALSE,Low,FALSE
rec_06147,15-08-2023,Compliance,APAC,CTL-282,Detective,FALSE,0,FALSE,7.7,FALSE,FALSE,FALSE,Low,FALSE
rec_06148,12-09-2024,Global Markets,LATAM,CTL-369,Corrective,FALSE,0,TRUE,19.2,FALSE,FALSE,TRUE,High,FALSE
rec_06149,14-03-2023,Risk Management,NA,CTL-677,Preventive,TRUE,2,FALSE,18.4,FALSE,FALSE,FALSE,Medium,FALSE
rec_06150,14-01-2023,Retail Banking,LATAM,CTL-204,Detective,TRUE,0,FALSE,24,FALSE,FALSE,TRUE,High,TRUE
rec_06151,02-08-2023,Risk Management,EMEA,CTL-229,Corrective,FALSE,2,FALSE,27.5,FALSE,FALSE,FALSE,Medium,FALSE
rec_06152,02-11-2024,Retail Banking,APAC,CTL-916,Corrective,TRUE,2,FALSE,28.4,FALSE,FALSE,FALSE,Low,FALSE
rec_06153,18-05-2024,Retail Banking,APAC,CTL-634,Preventive,FALSE,0,FALSE,28.2,FALSE,FALSE,FALSE,High,FALSE
rec_06154,23-03-2023,Retail Banking,EMEA,CTL-701,Corrective,FALSE,0,TRUE,30.3,FALSE,TRUE,FALSE,Medium,FALSE
rec_06155,24-04-2024,Treasury,APAC,CTL-760,Detective,TRUE,1,FALSE,23.4,FALSE,FALSE,FALSE,High,TRUE
rec_06156,16-10-2024,Compliance,EMEA,CTL-884,Detective,FALSE,2,TRUE,36.9,FALSE,FALSE,FALSE,Low,FALSE
rec_06157,04-03-2023,Risk Management,LATAM,CTL-492,Corrective,TRUE,0,FALSE,7.9,TRUE,FALSE,TRUE,Low,FALSE
rec_06158,05-01-2024,Compliance,APAC,CTL-438,Corrective,FALSE,2,FALSE,-1.5,FALSE,FALSE,FALSE,Low,TRUE
rec_06159,25-07-2024,Global Markets,NA,CTL-689,Corrective,TRUE,3,FALSE,31.4,FALSE,TRUE,FALSE,Low,FALSE
rec_06160,01-03-2024,Risk Management,APAC,CTL-890,Corrective,FALSE,0,FALSE,20.7,FALSE,TRUE,FALSE,Medium,TRUE
rec_06161,13-01-2024,Compliance,EMEA,CTL-973,Detective,FALSE,2,FALSE,41.2,FALSE,TRUE,FALSE,High,FALSE
rec_06162,26-12-2024,Compliance,NA,CTL-706,Preventive,FALSE,2,FALSE,34.4,FALSE,FALSE,FALSE,High,FALSE
rec_06163,01-03-2023,Global Markets,EMEA,CTL-719,Detective,TRUE,1,FALSE,29.9,FALSE,TRUE,FALSE,Medium,FALSE
rec_06164,23-09-2024,Retail Banking,APAC,CTL-383,Corrective,TRUE,1,FALSE,19.1,FALSE,TRUE,FALSE,Low,FALSE
rec_06165,30-09-2023,Risk Management,NA,CTL-926,Corrective,TRUE,1,TRUE,30.8,FALSE,TRUE,FALSE,Low,FALSE
rec_06166,25-06-2024,Risk Management,NA,CTL-854,Detective,TRUE,0,FALSE,20,FALSE,FALSE,FALSE,Low,FALSE
rec_06167,11-02-2023,Global Markets,APAC,CTL-992,Detective,TRUE,0,FALSE,24.6,FALSE,FALSE,TRUE,Low,TRUE
rec_06168,14-03-2023,Retail Banking,NA,CTL-730,Corrective,FALSE,1,FALSE,20.7,FALSE,TRUE,FALSE,Low,FALSE
rec_06169,08-11-2023,Risk Management,LATAM,CTL-784,Detective,FALSE,1,FALSE,26.6,FALSE,FALSE,FALSE,High,TRUE
rec_06170,21-03-2023,Risk Management,NA,CTL-584,Corrective,TRUE,1,TRUE,21.5,FALSE,TRUE,FALSE,Low,TRUE
rec_06171,10-08-2023,Risk Management,NA,CTL-314,Detective,TRUE,0,FALSE,34,FALSE,TRUE,FALSE,Medium,FALSE
rec_06172,15-06-2024,Retail Banking,LATAM,CTL-272,Corrective,FALSE,0,FALSE,28.5,FALSE,TRUE,FALSE,Medium,FALSE
rec_06173,10-04-2023,Global Markets,EMEA,CTL-102,Detective,FALSE,0,TRUE,18.9,FALSE,TRUE,FALSE,Medium,FALSE
rec_06174,14-04-2023,Risk Management,EMEA,CTL-902,Corrective,FALSE,2,FALSE,19.5,TRUE,FALSE,FALSE,High,TRUE
rec_06175,25-08-2023,Compliance,LATAM,CTL-337,Preventive,TRUE,1,FALSE,11.3,TRUE,TRUE,FALSE,High,FALSE
rec_06176,28-06-2024,Retail Banking,NA,CTL-321,Preventive,FALSE,0,FALSE,4.5,FALSE,FALSE,FALSE,Low,FALSE
rec_06177,30-01-2024,Treasury,APAC,CTL-193,Detective,FALSE,1,TRUE,33.3,FALSE,FALSE,FALSE,High,FALSE
rec_06178,14-07-2023,Global Markets,LATAM,CTL-922,Preventive,TRUE,2,FALSE,20.4,FALSE,TRUE,TRUE,Low,FALSE
rec_06179,17-07-2023,Compliance,APAC,CTL-729,Corrective,FALSE,2,TRUE,11.8,FALSE,FALSE,FALSE,Low,TRUE
rec_06180,22-06-2024,Risk Management,EMEA,CTL-250,Detective,FALSE,0,FALSE,28.4,FALSE,TRUE,FALSE,High,FALSE
rec_06181,03-11-2024,Treasury,LATAM,CTL-246,Detective,TRUE,0,FALSE,16.8,FALSE,FALSE,FALSE,High,TRUE
rec_06182,12-09-2023,Global Markets,APAC,CTL-268,Corrective,FALSE,2,FALSE,23.3,FALSE,FALSE,FALSE,Low,FALSE
rec_06183,06-08-2024,Retail Banking,NA,CTL-586,Corrective,FALSE,2,TRUE,11.1,FALSE,FALSE,FALSE,Low,FALSE
rec_06184,02-10-2024,Treasury,LATAM,CTL-995,Corrective,FALSE,1,FALSE,30.5,FALSE,FALSE,FALSE,High,FALSE
rec_06185,03-07-2023,Treasury,APAC,CTL-100,Detective,FALSE,0,FALSE,24.9,FALSE,FALSE,FALSE,High,FALSE
rec_06186,25-07-2024,Compliance,LATAM,CTL-431,Corrective,TRUE,3,FALSE,29,FALSE,FALSE,FALSE,Low,FALSE
rec_06187,25-07-2024,Global Markets,LATAM,CTL-179,Preventive,FALSE,2,TRUE,19.7,FALSE,FALSE,FALSE,High,TRUE
rec_06188,01-03-2024,Compliance,EMEA,CTL-153,Detective,FALSE,1,FALSE,26.5,TRUE,FALSE,FALSE,Medium,FALSE
rec_06189,19-04-2023,Compliance,EMEA,CTL-240,Corrective,FALSE,2,FALSE,9.4,FALSE,FALSE,FALSE,Low,FALSE
rec_06190,15-10-2024,Risk Management,NA,CTL-623,Detective,TRUE,0,TRUE,46.7,TRUE,FALSE,FALSE,Low,FALSE
rec_06191,13-08-2024,Retail Banking,EMEA,CTL-926,Preventive,TRUE,0,TRUE,28.1,FALSE,FALSE,FALSE,Low,FALSE
rec_06192,02-01-2024,Treasury,EMEA,CTL-550,Preventive,FALSE,1,FALSE,41.1,FALSE,FALSE,FALSE,Medium,FALSE
rec_06193,21-11-2024,Global Markets,EMEA,CTL-535,Corrective,FALSE,0,FALSE,21.3,FALSE,FALSE,FALSE,Medium,FALSE
rec_06194,14-04-2024,Retail Banking,APAC,CTL-780,Detective,FALSE,0,FALSE,13.5,FALSE,FALSE,FALSE,Medium,FALSE
rec_06195,20-12-2024,Retail Banking,LATAM,CTL-583,Corrective,TRUE,0,FALSE,19.1,FALSE,FALSE,FALSE,Medium,FALSE
rec_06196,12-11-2024,Global Markets,EMEA,CTL-434,Detective,TRUE,0,FALSE,23.6,FALSE,FALSE,FALSE,Low,FALSE
rec_06197,13-03-2024,Retail Banking,APAC,CTL-409,Corrective,TRUE,0,FALSE,22.8,FALSE,TRUE,FALSE,High,TRUE
rec_06198,17-04-2023,Risk Management,LATAM,CTL-612,Corrective,FALSE,1,TRUE,42.6,FALSE,TRUE,FALSE,Low,FALSE
rec_06199,20-06-2023,Retail Banking,EMEA,CTL-878,Detective,FALSE,2,FALSE,15.4,FALSE,TRUE,FALSE,Medium,FALSE
rec_06200,04-07-2023,Risk Management,EMEA,CTL-220,Detective,FALSE,0,FALSE,18,FALSE,TRUE,FALSE,Low,FALSE
rec_06201,17-07-2024,Treasury,LATAM,CTL-346,Preventive,TRUE,2,FALSE,31.1,FALSE,FALSE,FALSE,Low,FALSE
rec_06202,16-02-2024,Treasury,APAC,CTL-673,Preventive,TRUE,1,FALSE,8.1,FALSE,FALSE,FALSE,Low,FALSE
rec_06203,31-05-2024,Compliance,APAC,CTL-502,Detective,FALSE,1,TRUE,23.6,FALSE,TRUE,FALSE,Low,TRUE
